"","date","year","month","day","yearday","temperature","precipitation","atm_pressure","NAO"
"1707","02.12.1998",1998,12,2,336,279.25,15,1009.3,0.014
"1708","03.12.1998",1998,12,3,337,275.25,4.2,1000.7,-0.471
"1709","04.12.1998",1998,12,4,338,273.05,3.2,1005.5,-0.427
"1710","05.12.1998",1998,12,5,339,273.05,5,1011.9,-0.067
"1711","06.12.1998",1998,12,6,340,272.65,0.1,1018.9,-0.116
"1712","07.12.1998",1998,12,7,341,275.65,0.1,1015.3,0.11
"1713","08.12.1998",1998,12,8,342,279.05,8.7,1014.6,0.626
"1714","09.12.1998",1998,12,9,343,279.35,0,1010,0.945
"1715","10.12.1998",1998,12,10,344,280.95,0.9,1007.4,0.987
"1716","11.12.1998",1998,12,11,345,279.15,0.2,1009.6,0.813
"1717","12.12.1998",1998,12,12,346,277.65,0.1,1001.9,1.207
"1718","13.12.1998",1998,12,13,347,278.95,0.5,995.5,1.503
"1719","14.12.1998",1998,12,14,348,278.35,8.3,996.5,1.236
"1720","15.12.1998",1998,12,15,349,279.15,10.5,976,1.163
"1721","16.12.1998",1998,12,16,350,277.55,8.4,990.1,0.692
"1722","17.12.1998",1998,12,17,351,279.65,0.3,978.7,0.34
"1723","18.12.1998",1998,12,18,352,278.65,14.4,975.3,0.36
"1724","19.12.1998",1998,12,19,353,277.25,6.1,985.7,0.322
"1725","20.12.1998",1998,12,20,354,273.75,8.9,992.7,0.318
"1726","21.12.1998",1998,12,21,355,272.55,1.4,1008.8,0.312
"1727","22.12.1998",1998,12,22,356,272.15,2.4,1010.7,0.261
"1728","23.12.1998",1998,12,23,357,273.75,3.2,1006.5,0.243
"1729","24.12.1998",1998,12,24,358,273.85,0.2,997.9,0.462
"1730","25.12.1998",1998,12,25,359,274.25,0.1,982,0.726
"1731","26.12.1998",1998,12,26,360,275.45,0.9,982.1,0.986
"1732","27.12.1998",1998,12,27,361,275.25,8.6,980.5,1.009
"1733","28.12.1998",1998,12,28,362,274.75,0,980.4,0.682
"1734","29.12.1998",1998,12,29,363,275.15,2,997.5,0.169
"1735","30.12.1998",1998,12,30,364,275.95,0.6,1010.9,-0.117
"1736","31.12.1998",1998,12,31,365,279.05,0.8,1007.5,-0.5
"1737","01.01.1999",1999,1,1,1,277.95,2.3,1007.8,-0.467
"1738","02.01.1999",1999,1,2,2,277.55,0,998.6,-0.299
"1739","03.01.1999",1999,1,3,3,277.65,0.5,991.5,-0.277
"1740","04.01.1999",1999,1,4,4,277.55,5,990.3,-0.252
"1741","05.01.1999",1999,1,5,5,276.65,0,993.8,-0.075
"1742","06.01.1999",1999,1,6,6,277.15,7.2,996.7,0.372
"1743","07.01.1999",1999,1,7,7,275.35,2.7,997.8,0.615
"1744","08.01.1999",1999,1,8,8,274.45,0.2,1000.3,0.363
"1745","09.01.1999",1999,1,9,9,273.85,1,1006.3,0.015
"1746","10.01.1999",1999,1,10,10,273.55,3.2,1011,-0.182
"1747","11.01.1999",1999,1,11,11,274.05,2.6,1014.8,0.082
"1748","12.01.1999",1999,1,12,12,273.35,0.3,1008.2,0.405
"1749","13.01.1999",1999,1,13,13,269.85,0,1002.1,0.712
"1750","14.01.1999",1999,1,14,14,267.55,0,990.8,0.764
"1751","15.01.1999",1999,1,15,15,268.95,0,985.8,0.676
"1752","16.01.1999",1999,1,16,16,274.95,0,972.3,0.554
"1753","17.01.1999",1999,1,17,17,277.05,4.3,981.4,0.85
"1754","18.01.1999",1999,1,18,18,277.55,4.7,987.7,1.028
"1755","19.01.1999",1999,1,19,19,277.25,2.6,989.3,0.97
"1756","20.01.1999",1999,1,20,20,277.95,3.6,990.1,0.713
"1757","21.01.1999",1999,1,21,21,277.65,3.5,1000.3,0.54
"1758","22.01.1999",1999,1,22,22,276.45,2.6,999.7,0.318
"1759","23.01.1999",1999,1,23,23,275.05,0.2,1001.3,0.18
"1760","24.01.1999",1999,1,24,24,270.35,0,997.7,0.264
"1761","25.01.1999",1999,1,25,25,266.45,0,995.6,0.537
"1762","26.01.1999",1999,1,26,26,266.25,0.1,996.2,0.469
"1763","27.01.1999",1999,1,27,27,266.75,0,1003.2,0.151
"1764","28.01.1999",1999,1,28,28,271.05,0.2,1008.3,-0.143
"1765","29.01.1999",1999,1,29,29,274.75,2,1021.8,0.002
"1766","30.01.1999",1999,1,30,30,276.55,1.8,1013.7,-0.009
"1767","31.01.1999",1999,1,31,31,277.95,6.8,1014,-0.055
"1768","01.02.1999",1999,2,1,32,279.25,5.1,1015.4,0.003
"1769","02.02.1999",1999,2,2,33,279.45,8.9,1010,0.115
"1770","03.02.1999",1999,2,3,34,276.45,4,1002.2,0.136
"1771","04.02.1999",1999,2,4,35,274.25,4.3,958.4,0.256
"1772","05.02.1999",1999,2,5,36,273.05,4.1,974.8,-0.087
"1773","06.02.1999",1999,2,6,37,270.15,0.1,986.8,-0.123
"1774","07.02.1999",1999,2,7,38,269.25,0.2,988.9,-0.35
"1775","08.02.1999",1999,2,8,39,270.45,2.5,985.9,-0.39
"1776","09.02.1999",1999,2,9,40,270.15,2.2,993.2,-0.153
"1777","10.02.1999",1999,2,10,41,268.95,0,1000.4,-0.051
"1778","11.02.1999",1999,2,11,42,273.05,0.1,1000.8,-0.015
"1779","12.02.1999",1999,2,12,43,277.55,0.3,1008.6,0.119
"1780","13.02.1999",1999,2,13,44,278.95,6.1,1012.5,0.484
"1781","14.02.1999",1999,2,14,45,277.55,13.1,991.9,0.692
"1782","15.02.1999",1999,2,15,46,275.05,23.2,969.1,0.498
"1783","16.02.1999",1999,2,16,47,275.55,7.1,966.6,0.262
"1784","17.02.1999",1999,2,17,48,274.45,0,985.2,0.331
"1785","18.02.1999",1999,2,18,49,272.75,0.9,996.1,0.617
"1786","19.02.1999",1999,2,19,50,273.15,0.1,986.7,0.667
"1787","20.02.1999",1999,2,20,51,275.15,0,986.4,0.56
"1788","21.02.1999",1999,2,21,52,274.55,0,983.6,0.361
"1789","22.02.1999",1999,2,22,53,274.15,0,991.7,0.246
"1790","23.02.1999",1999,2,23,54,273.35,0,1000.5,0.425
"1791","24.02.1999",1999,2,24,55,272.55,0,1007,0.802
"1792","25.02.1999",1999,2,25,56,273.25,9.5,999.9,1.118
"1793","26.02.1999",1999,2,26,57,272.45,0,987.5,1
"1794","27.02.1999",1999,2,27,58,274.95,1.6,997.3,0.825
"1795","28.02.1999",1999,2,28,59,274.35,0,993.6,0.856
"1796","01.03.1999",1999,3,1,60,273.75,0,990.9,0.987
"1797","02.03.1999",1999,3,2,61,274.05,0,999.1,0.701
"1798","03.03.1999",1999,3,3,62,271.15,0,999.9,0.492
"1799","04.03.1999",1999,3,4,63,270.95,0,999.9,0.295
"1800","05.03.1999",1999,3,5,64,273.65,0,1003.4,0.204
"1801","06.03.1999",1999,3,6,65,275.45,0,1008.2,0.143
"1802","07.03.1999",1999,3,7,66,276.15,0,1010.6,-0.061
"1803","08.03.1999",1999,3,8,67,277.85,0.1,1018.4,-0.29
"1804","09.03.1999",1999,3,9,68,276.65,0,1020.8,-0.392
"1805","10.03.1999",1999,3,10,69,272.35,0,1019.1,-0.375
"1806","11.03.1999",1999,3,11,70,271.65,0,1019.1,-0.537
"1807","12.03.1999",1999,3,12,71,273.35,0,1017.7,-0.522
"1808","13.03.1999",1999,3,13,72,276.55,0,1016.1,-0.316
"1809","14.03.1999",1999,3,14,73,276.45,0,1017.8,-0.225
"1810","15.03.1999",1999,3,15,74,276.55,0.1,1018.2,-0.091
"1811","16.03.1999",1999,3,16,75,277.25,2.4,1013.8,0.029
"1812","17.03.1999",1999,3,17,76,276.25,0.2,1021.1,0.191
"1813","18.03.1999",1999,3,18,77,277.45,0.1,1007.6,0.378
"1814","19.03.1999",1999,3,19,78,276.95,10.9,998.9,0.448
"1815","20.03.1999",1999,3,20,79,275.45,2.7,997.4,0.558
"1816","21.03.1999",1999,3,21,80,274.85,6.2,994.3,0.61
"1817","22.03.1999",1999,3,22,81,274.55,0.2,990.5,0.634
"1818","23.03.1999",1999,3,23,82,274.15,0,990.9,0.555
"1819","24.03.1999",1999,3,24,83,274.95,1.6,994.7,0.621
"1820","25.03.1999",1999,3,25,84,275.45,0.1,998.9,0.884
"1821","26.03.1999",1999,3,26,85,275.05,0,1002.9,0.824
"1822","27.03.1999",1999,3,27,86,275.05,0.2,995.2,0.678
"1823","28.03.1999",1999,3,28,87,276.15,2.2,999.5,0.671
"1824","29.03.1999",1999,3,29,88,277.25,0,1000.8,0.761
"1825","30.03.1999",1999,3,30,89,279.25,2.9,1000.1,0.443
"1826","31.03.1999",1999,3,31,90,278.25,2.7,1011.6,-0.202
"1827","01.04.1999",1999,4,1,91,277.45,4.3,1016,-0.881
"1828","02.04.1999",1999,4,2,92,277.45,0.7,1022.3,-1.32
"1829","03.04.1999",1999,4,3,93,275.35,0.1,1022.2,-1.418
"1830","04.04.1999",1999,4,4,94,275.25,0,1021.3,-1.209
"1831","05.04.1999",1999,4,5,95,277.35,0,1009,-0.85
"1832","06.04.1999",1999,4,6,96,278.85,4.4,994.2,-0.237
"1833","07.04.1999",1999,4,7,97,276.75,6.5,1000.7,0.424
"1834","08.04.1999",1999,4,8,98,275.15,0,1002.4,0.628
"1835","09.04.1999",1999,4,9,99,277.45,6,984.2,0.465
"1836","10.04.1999",1999,4,10,100,275.65,4.6,993,0.227
"1837","11.04.1999",1999,4,11,101,274.55,1.2,997.8,0.06
"1838","12.04.1999",1999,4,12,102,275.25,0.1,998.3,-0.205
"1839","13.04.1999",1999,4,13,103,276.35,0,999.2,-0.41
"1840","14.04.1999",1999,4,14,104,277.15,0,999,-0.972
"1841","15.04.1999",1999,4,15,105,279.15,0.1,994.2,-1.057
"1842","16.04.1999",1999,4,16,106,277.55,0.1,993.6,-1.018
"1843","17.04.1999",1999,4,17,107,277.65,3.3,1008.5,-0.46
"1844","18.04.1999",1999,4,18,108,277.65,0.6,1006.9,0.217
"1845","19.04.1999",1999,4,19,109,277.25,1.9,1002.7,0.565
"1846","20.04.1999",1999,4,20,110,277.55,1.6,1016.6,0.263
"1847","21.04.1999",1999,4,21,111,278.55,2.3,1011,-0.408
"1848","22.04.1999",1999,4,22,112,279.05,0,1008.7,-0.814
"1849","23.04.1999",1999,4,23,113,278.25,0,1013.1,-0.735
"1850","24.04.1999",1999,4,24,114,278.25,0,1021.1,-0.647
"1851","25.04.1999",1999,4,25,115,278.35,0,1027.4,-0.742
"1852","26.04.1999",1999,4,26,116,278.75,0,1027.9,-0.876
"1853","27.04.1999",1999,4,27,117,278.65,0,1020.9,-0.777
"1854","28.04.1999",1999,4,28,118,277.45,5.9,1005.3,-0.754
"1855","29.04.1999",1999,4,29,119,275.05,4,1008.1,-0.588
"1856","30.04.1999",1999,4,30,120,275.55,1.4,999.7,-0.12
"1857","01.05.1999",1999,5,1,121,276.05,1.1,1007.7,0.387
"1858","02.05.1999",1999,5,2,122,276.25,0.1,1017.3,0.216
"1859","03.05.1999",1999,5,3,123,277.85,0,1015.8,-0.09
"1860","04.05.1999",1999,5,4,124,277.55,0.8,1026,-0.172
"1861","05.05.1999",1999,5,5,125,277.85,0,1031.2,-0.048
"1862","06.05.1999",1999,5,6,126,278.25,0,1028.3,0.032
"1863","07.05.1999",1999,5,7,127,277.95,1.9,1022.3,-0.107
"1864","08.05.1999",1999,5,8,128,277.65,0,1022.5,-0.278
"1865","09.05.1999",1999,5,9,129,277.35,0,1021.8,-0.023
"1866","10.05.1999",1999,5,10,130,277.85,0,1020.9,0.155
"1867","11.05.1999",1999,5,11,131,278.05,0,1018.8,0.179
"1868","12.05.1999",1999,5,12,132,279.25,0,1014.9,-0.184
"1869","13.05.1999",1999,5,13,133,280.05,0,1012.8,-0.322
"1870","14.05.1999",1999,5,14,134,280.35,0,1012,-0.116
"1871","15.05.1999",1999,5,15,135,280.45,0,1012.5,0.299
"1872","16.05.1999",1999,5,16,136,278.15,3,1020.6,0.816
"1873","17.05.1999",1999,5,17,137,278.55,2.9,1020.6,1.358
"1874","18.05.1999",1999,5,18,138,279.95,41.2,1016,1.554
"1875","19.05.1999",1999,5,19,139,280.25,16.2,1020.4,1.399
"1876","20.05.1999",1999,5,20,140,281.05,0.9,1015.4,1.206
"1877","21.05.1999",1999,5,21,141,284.35,0,1004,1.057
"1878","22.05.1999",1999,5,22,142,283.45,0,993.9,0.957
"1879","23.05.1999",1999,5,23,143,282.05,2.2,997.2,0.838
"1880","24.05.1999",1999,5,24,144,280.95,0.3,1002.3,0.651
"1881","25.05.1999",1999,5,25,145,280.85,0,999.4,0.306
"1882","26.05.1999",1999,5,26,146,281.65,3.1,1006.4,0.179
"1883","27.05.1999",1999,5,27,147,282.05,0,1010.5,0.22
"1884","28.05.1999",1999,5,28,148,281.45,0.6,1019,0.319
"1885","29.05.1999",1999,5,29,149,279.55,0,1007,0.179
"1886","30.05.1999",1999,5,30,150,280.75,12,1011.9,0.363
"1887","31.05.1999",1999,5,31,151,280.45,0.5,1012.2,0.557
"1888","01.06.1999",1999,6,1,152,280.65,1.1,1001.8,0.289
"1889","02.06.1999",1999,6,2,153,280.65,0.2,1005.4,0.109
"1890","03.06.1999",1999,6,3,154,280.65,0.4,1006.9,0.167
"1891","04.06.1999",1999,6,4,155,280.35,0,1001.2,0.027
"1892","05.06.1999",1999,6,5,156,280.95,0,1001.1,0.231
"1893","06.06.1999",1999,6,6,157,282.65,0.1,1005.9,0.649
"1894","07.06.1999",1999,6,7,158,282.85,0,1012.4,0.684
"1895","08.06.1999",1999,6,8,159,284.25,0,1019.3,0.582
"1896","09.06.1999",1999,6,9,160,282.95,0,1021.6,0.321
"1897","10.06.1999",1999,6,10,161,281.95,0,1022,0.184
"1898","11.06.1999",1999,6,11,162,283.85,0,1029.5,0.303
"1899","12.06.1999",1999,6,12,163,282.95,0,1027.8,0.233
"1900","13.06.1999",1999,6,13,164,287.25,0,1018.7,0.48
"1901","14.06.1999",1999,6,14,165,283.55,3,1014,0.745
"1902","15.06.1999",1999,6,15,166,283.85,5.3,1016.7,0.68
"1903","16.06.1999",1999,6,16,167,285.05,0.7,1015.3,0.687
"1904","17.06.1999",1999,6,17,168,283.65,1.3,1006.2,1.245
"1905","18.06.1999",1999,6,18,169,282.25,1.3,1008.4,1.562
"1906","19.06.1999",1999,6,19,170,282.95,1.9,1003.3,1.457
"1907","20.06.1999",1999,6,20,171,282.35,0.4,993.8,1.192
"1908","21.06.1999",1999,6,21,172,282.15,0.1,999.5,0.92
"1909","22.06.1999",1999,6,22,173,280.25,7.1,1010.6,0.716
"1910","23.06.1999",1999,6,23,174,281.55,10.3,1022.5,0.765
"1911","24.06.1999",1999,6,24,175,282.05,0,1018.8,0.784
"1912","25.06.1999",1999,6,25,176,283.85,0,1021.6,0.641
"1913","26.06.1999",1999,6,26,177,285.05,0,1019,0.316
"1914","27.06.1999",1999,6,27,178,289.15,0,1010,-0.051
"1915","28.06.1999",1999,6,28,179,288.65,0.9,1012.1,-0.35
"1916","29.06.1999",1999,6,29,180,287.85,0,1008.3,-0.569
"1917","30.06.1999",1999,6,30,181,284.95,0.8,1011,-0.685
"1918","01.07.1999",1999,7,1,182,284.75,0,1007.1,-0.826
"1919","02.07.1999",1999,7,2,183,283.75,0.3,1005.8,-1.072
"1920","03.07.1999",1999,7,3,184,283.05,0,1002.8,-1.158
"1921","04.07.1999",1999,7,4,185,282.45,0,1008,-1.163
"1922","05.07.1999",1999,7,5,186,282.95,0,1007.9,-1.038
"1923","06.07.1999",1999,7,6,187,282.95,0,1007.5,-0.839
"1924","07.07.1999",1999,7,7,188,283.05,0,1015.6,-0.63
"1925","08.07.1999",1999,7,8,189,283.45,2.1,1025.6,-0.399
"1926","09.07.1999",1999,7,9,190,284.75,0.8,1026,-0.198
"1927","10.07.1999",1999,7,10,191,285.45,1.9,1024.3,0.203
"1928","11.07.1999",1999,7,11,192,284.45,7.3,1019.2,0.594
"1929","12.07.1999",1999,7,12,193,284.75,14.7,1010.8,0.618
"1930","13.07.1999",1999,7,13,194,284.85,17.4,1006.3,0.713
"1931","14.07.1999",1999,7,14,195,288.65,1.8,995.5,0.752
"1932","15.07.1999",1999,7,15,196,287.45,0.1,996.2,0.581
"1933","16.07.1999",1999,7,16,197,284.85,14.2,1007.1,0.327
"1934","17.07.1999",1999,7,17,198,284.95,3.8,1010.4,0.487
"1935","18.07.1999",1999,7,18,199,286.45,0,1007.8,0.58
"1936","19.07.1999",1999,7,19,200,286.25,10,1010,0.307
"1937","20.07.1999",1999,7,20,201,287.45,0,1003,-0.399
"1938","21.07.1999",1999,7,21,202,288.55,0,991.4,-0.443
"1939","22.07.1999",1999,7,22,203,284.85,9.5,998.3,0.049
"1940","23.07.1999",1999,7,23,204,283.95,0.8,1003.8,0.127
"1941","24.07.1999",1999,7,24,205,284.95,1.9,993.8,-0.449
"1942","25.07.1999",1999,7,25,206,284.15,13.1,996.9,-0.8
"1943","26.07.1999",1999,7,26,207,283.95,1.9,1009.1,-0.648
"1944","27.07.1999",1999,7,27,208,283.85,12.9,1012.4,-0.68
"1945","28.07.1999",1999,7,28,209,283.15,2.1,1016.3,-0.972
"1946","29.07.1999",1999,7,29,210,283.05,4,1016.8,-1.128
"1947","30.07.1999",1999,7,30,211,282.75,0.1,1020.2,-0.908
"1948","31.07.1999",1999,7,31,212,283.45,0.3,1018.6,-0.53
"1949","01.08.1999",1999,8,1,213,285.45,0,1019.7,-0.114
"1950","02.08.1999",1999,8,2,214,285.25,1.6,1020.9,-0.035
"1951","03.08.1999",1999,8,3,215,284.95,1,1019.9,-0.33
"1952","04.08.1999",1999,8,4,216,283.45,0.1,1017.4,-0.727
"1953","05.08.1999",1999,8,5,217,283.15,0,1016.2,-1.079
"1954","06.08.1999",1999,8,6,218,282.85,0,1013,-1.513
"1955","07.08.1999",1999,8,7,219,282.25,0.6,1010,-1.572
"1956","08.08.1999",1999,8,8,220,282.75,1.5,1007,-1.513
"1957","09.08.1999",1999,8,9,221,283.05,0.3,1005.1,-1.239
"1958","10.08.1999",1999,8,10,222,283.65,2.9,1010.5,-0.613
"1959","11.08.1999",1999,8,11,223,283.15,0,1015.5,-0.045
"1960","12.08.1999",1999,8,12,224,283.55,0.9,1015.7,0.24
"1961","13.08.1999",1999,8,13,225,282.85,0.1,1014.3,0.198
"1962","14.08.1999",1999,8,14,226,283.85,0,1007.7,0.262
"1963","15.08.1999",1999,8,15,227,285.55,0,1004.3,0.385
"1964","16.08.1999",1999,8,16,228,284.65,0,1004.5,0.56
"1965","17.08.1999",1999,8,17,229,284.05,0,1004.2,0.429
"1966","18.08.1999",1999,8,18,230,284.15,0,1007.7,0.221
"1967","19.08.1999",1999,8,19,231,283.05,0,1011.3,0.144
"1968","20.08.1999",1999,8,20,232,282.45,0,1011.4,0.226
"1969","21.08.1999",1999,8,21,233,282.45,1.6,1011.4,0.216
"1970","22.08.1999",1999,8,22,234,283.05,0.8,1012.7,0.32
"1971","23.08.1999",1999,8,23,235,283.95,8.2,1005.5,0.646
"1972","24.08.1999",1999,8,24,236,284.05,0.1,1011.1,1.014
"1973","25.08.1999",1999,8,25,237,284.25,3.9,1018.8,1.12
"1974","26.08.1999",1999,8,26,238,284.85,0.1,1013.9,1.132
"1975","27.08.1999",1999,8,27,239,286.15,0,1004.2,1.26
"1976","28.08.1999",1999,8,28,240,285.05,5.6,1008.2,1.377
"1977","29.08.1999",1999,8,29,241,284.95,2.6,1015.2,1.516
"1978","30.08.1999",1999,8,30,242,286.05,0,1004.3,1.736
"1979","31.08.1999",1999,8,31,243,283.95,0.8,1010,1.991
"1980","01.09.1999",1999,9,1,244,285.45,4.5,1005.7,2.162
"1981","02.09.1999",1999,9,2,245,285.65,3,997.1,2.264
"1982","03.09.1999",1999,9,3,246,284.05,7.7,1002,1.935
"1983","04.09.1999",1999,9,4,247,284.45,17.9,1009.3,1.272
"1984","05.09.1999",1999,9,5,248,285.45,9,1010.3,0.705
"1985","06.09.1999",1999,9,6,249,288.45,0.8,1007.4,0.252
"1986","07.09.1999",1999,9,7,250,288.35,0,1001.2,0.179
"1987","08.09.1999",1999,9,8,251,283.65,3.3,1010.1,0.409
"1988","09.09.1999",1999,9,9,252,285.35,0.1,1009.2,0.449
"1989","10.09.1999",1999,9,10,253,285.35,1.9,1019.9,0.385
"1990","11.09.1999",1999,9,11,254,286.75,0.1,1021.9,0.314
"1991","12.09.1999",1999,9,12,255,288.25,0,1015.3,0.598
"1992","13.09.1999",1999,9,13,256,287.95,0,1016.7,1.05
"1993","14.09.1999",1999,9,14,257,288.35,0,1013.4,0.986
"1994","15.09.1999",1999,9,15,258,285.15,0,1016.4,0.711
"1995","16.09.1999",1999,9,16,259,284.55,0.2,1015.2,0.377
"1996","17.09.1999",1999,9,17,260,285.55,0.1,1012.4,-0.358
"1997","18.09.1999",1999,9,18,261,285.95,0,1016.9,-1.009
"1998","19.09.1999",1999,9,19,262,285.75,0,1021.6,-0.914
"1999","20.09.1999",1999,9,20,263,285.15,0,1019.3,-0.844
"2000","21.09.1999",1999,9,21,264,284.75,0,1014.5,-1.019
"2001","22.09.1999",1999,9,22,265,285.25,0,1011.2,-0.927
"2002","23.09.1999",1999,9,23,266,284.75,0,1006.5,-0.858
"2003","24.09.1999",1999,9,24,267,284.55,0,1006.4,-0.715
"2004","25.09.1999",1999,9,25,268,285.25,0,1002.9,-0.601
"2005","26.09.1999",1999,9,26,269,285.25,0,998.4,-0.52
"2006","27.09.1999",1999,9,27,270,283.45,5.1,994.6,-0.596
"2007","28.09.1999",1999,9,28,271,281.45,7.4,994,-0.166
"2008","29.09.1999",1999,9,29,272,281.25,0,991.9,0.424
"2009","30.09.1999",1999,9,30,273,282.35,0,988.5,0.196
"2010","01.10.1999",1999,10,1,274,283.65,0,987.6,-0.345
"2011","02.10.1999",1999,10,2,275,282.85,0,988.7,-0.362
"2012","03.10.1999",1999,10,3,276,283.15,0.2,980.8,0.021
"2013","04.10.1999",1999,10,4,277,281.55,6,995.6,0.373
"2014","05.10.1999",1999,10,5,278,279.95,5.8,1013.8,0.463
"2015","06.10.1999",1999,10,6,279,282.55,17.1,1019.9,0.334
"2016","07.10.1999",1999,10,7,280,282.85,0.9,1011.7,0.069
"2017","08.10.1999",1999,10,8,281,281.85,0,999.7,0.182
"2018","09.10.1999",1999,10,9,282,281.45,0.3,1001.2,0.535
"2019","10.10.1999",1999,10,10,283,281.25,4.4,1003.7,0.617
"2020","11.10.1999",1999,10,11,284,281.25,2.5,992.2,0.388
"2021","12.10.1999",1999,10,12,285,281.35,1.1,996.6,0.485
"2022","13.10.1999",1999,10,13,286,281.65,4,1005.3,0.524
"2023","14.10.1999",1999,10,14,287,281.05,2.6,1020.7,0.447
"2024","15.10.1999",1999,10,15,288,280.85,0,1029.2,0.387
"2025","16.10.1999",1999,10,16,289,281.35,0,1029.1,0.266
"2026","17.10.1999",1999,10,17,290,281.15,0,1025.8,0.012
"2027","18.10.1999",1999,10,18,291,279.55,0.9,1032,-0.238
"2028","19.10.1999",1999,10,19,292,279.85,0,1029.5,-0.295
"2029","20.10.1999",1999,10,20,293,282.05,1,1026.5,-0.297
"2030","21.10.1999",1999,10,21,294,281.15,1.5,1022.9,-0.576
"2031","22.10.1999",1999,10,22,295,281.05,0.1,1014,-1.19
"2032","23.10.1999",1999,10,23,296,280.65,0,1005.2,-1.649
"2033","24.10.1999",1999,10,24,297,281.25,0.8,998.3,-1.481
"2034","25.10.1999",1999,10,25,298,280.75,7.4,996.7,-0.618
"2035","26.10.1999",1999,10,26,299,279.95,0.5,992.3,0.258
"2036","27.10.1999",1999,10,27,300,279.35,8.4,999.8,0.519
"2037","28.10.1999",1999,10,28,301,280.35,1.3,985.4,0.685
"2038","29.10.1999",1999,10,29,302,281.65,3.8,997.1,0.589
"2039","30.10.1999",1999,10,30,303,282.85,10.7,995.1,0.365
"2040","31.10.1999",1999,10,31,304,284.05,12,986.9,0.534
"2041","01.11.1999",1999,11,1,305,282.85,4.5,988.4,0.661
"2042","02.11.1999",1999,11,2,306,282.15,6.9,980.6,0.722
"2043","03.11.1999",1999,11,3,307,280.85,5.6,1000.1,0.565
"2044","04.11.1999",1999,11,4,308,283.55,3.9,1001.2,0.501
"2045","05.11.1999",1999,11,5,309,284.25,0.8,996.2,0.745
"2046","06.11.1999",1999,11,6,310,282.05,0,1002.8,1.059
"2047","07.11.1999",1999,11,7,311,281.65,0.1,1014.1,0.671
"2048","08.11.1999",1999,11,8,312,281.75,4.4,1012,0.24
"2049","09.11.1999",1999,11,9,313,278.75,7.1,1019,-0.053
"2050","10.11.1999",1999,11,10,314,279.75,2.1,1021.5,-0.229
"2051","11.11.1999",1999,11,11,315,281.25,10.5,1018.7,-0.145
"2052","12.11.1999",1999,11,12,316,281.85,10.8,1007.8,-0.058
"2053","13.11.1999",1999,11,13,317,276.85,8.5,1005.8,0.143
"2054","14.11.1999",1999,11,14,318,277.05,3.5,1016.6,0.173
"2055","15.11.1999",1999,11,15,319,278.55,3,1005.8,-0.135
"2056","16.11.1999",1999,11,16,320,278.05,10.6,1002.6,-0.616
"2057","17.11.1999",1999,11,17,321,276.85,2.6,1000.3,-0.425
"2058","18.11.1999",1999,11,18,322,276.45,0,1009.4,-0.128
"2059","19.11.1999",1999,11,19,323,276.05,0,1022.5,0.439
"2060","20.11.1999",1999,11,20,324,280.65,23.9,1010.9,0.93
"2061","21.11.1999",1999,11,21,325,281.45,29.6,1005.8,0.738
"2062","22.11.1999",1999,11,22,326,278.35,5.6,999.5,0.456
"2063","23.11.1999",1999,11,23,327,278.35,15.6,996.4,0.502
"2064","24.11.1999",1999,11,24,328,281.65,0.1,1000.5,0.303
"2065","25.11.1999",1999,11,25,329,279.35,5,999,0.283
"2066","26.11.1999",1999,11,26,330,278.25,10.6,991.7,0.549
"2067","27.11.1999",1999,11,27,331,279.95,4,976,0.785
"2068","28.11.1999",1999,11,28,332,276.15,6.4,988.7,1.078
"2069","29.11.1999",1999,11,29,333,275.75,4.1,989.9,1.66
"2070","30.11.1999",1999,11,30,334,275.45,4.1,975.2,1.744
"2071","01.12.1999",1999,12,1,335,276.75,2.9,968.2,2.296
"2072","02.12.1999",1999,12,2,336,275.75,0.2,982.5,2.059
"2073","03.12.1999",1999,12,3,337,273.05,1.5,987.8,1.676
"2074","04.12.1999",1999,12,4,338,272.85,1,989.9,1.527
"2075","05.12.1999",1999,12,5,339,272.75,2.6,997.3,1.488
"2076","06.12.1999",1999,12,6,340,272.95,0.2,987.2,1.674
"2077","07.12.1999",1999,12,7,341,271.45,5.4,982.4,1.822
"2078","08.12.1999",1999,12,8,342,271.55,1.4,987.4,1.637
"2079","09.12.1999",1999,12,9,343,271.65,0.1,986.9,1.362
"2080","10.12.1999",1999,12,10,344,272.25,0.5,987.2,1.317
"2081","11.12.1999",1999,12,11,345,274.45,0.7,994.7,1.341
"2082","12.12.1999",1999,12,12,346,272.85,8.5,999.2,1.096
"2083","13.12.1999",1999,12,13,347,272.45,0,996,0.757
"2084","14.12.1999",1999,12,14,348,272.15,5.2,1004.7,0.563
"2085","15.12.1999",1999,12,15,349,271.75,0,999.7,0.275
"2086","16.12.1999",1999,12,16,350,272.15,3.3,993.8,0.111
"2087","17.12.1999",1999,12,17,351,273.85,1.8,974.7,0.368
"2088","18.12.1999",1999,12,18,352,274.45,4.7,978.4,0.408
"2089","19.12.1999",1999,12,19,353,273.95,0.8,994.6,-0.056
"2090","20.12.1999",1999,12,20,354,274.05,1.3,1010.4,-0.476
"2091","21.12.1999",1999,12,21,355,277.35,0.3,1009.9,-0.669
"2092","22.12.1999",1999,12,22,356,277.15,4.6,1009.1,-0.428
"2093","23.12.1999",1999,12,23,357,277.65,2.5,985.5,0.27
"2094","24.12.1999",1999,12,24,358,278.75,5,983.8,0.706
